zip,lat,lng,city,state_id,state_name,population
51646,40.75315,-94.8725,New Market,IA,Iowa,894
51647,40.60539,-95.34509,Northboro,IA,Iowa,180
51648,40.74215,-95.80325,Percival,IA,Iowa,268
51649,40.8518,-95.53565,Randolph,IA,Iowa,379
51650,40.673,-95.5492,Riverton,IA,Iowa,263
51651,40.65652,-95.03473,Shambaugh,IA,Iowa,135
51652,40.77032,-95.62815,Sidney,IA,Iowa,1496
51653,40.88444,-95.67179,Tabor,IA,Iowa,1423
51654,40.831,-95.76038,Thurman,IA,Iowa,397
51656,40.73527,-95.15437,Yorktown,IA,Iowa,38
52001,42.54819,-90.69348,Dubuque,IA,Iowa,43623
52002,42.52481,-90.77184,Dubuque,IA,Iowa,17420
52003,42.43434,-90.67506,Dubuque,IA,Iowa,13855
52030,42.15322,-90.59219,Andrew,IA,Iowa,398
52031,42.24874,-90.48922,Bellevue,IA,Iowa,5007
52032,42.29006,-90.84317,Bernard,IA,Iowa,1437
52033,42.27941,-91.00177,Cascade,IA,Iowa,3314
52035,42.65996,-91.18784,Colesburg,IA,Iowa,1078
52036,42.47285,-91.34086,Delaware,IA,Iowa,125
52037,41.96712,-90.62899,Delmar,IA,Iowa,915
52038,42.58586,-91.55685,Dundee,IA,Iowa,558
52039,42.53807,-90.85745,Durango,IA,Iowa,849
52040,42.51114,-91.13884,Dyersville,IA,Iowa,5560
52041,42.5051,-91.25515,Earlville,IA,Iowa,2163
52042,42.68098,-91.36517,Edgewood,IA,Iowa,1662
52043,42.84403,-91.42201,Elkader,IA,Iowa,1780
52044,42.76808,-91.32328,Elkport,IA,Iowa,265
52045,42.45485,-90.93113,Epworth,IA,Iowa,2748
52046,42.44024,-91.0119,Farley,IA,Iowa,2624
52047,42.96401,-91.34301,Farmersburg,IA,Iowa,805
52048,42.73735,-91.25584,Garber,IA,Iowa,334
52049,42.8823,-91.20521,Garnavillo,IA,Iowa,1106
52050,42.60532,-91.33204,Greeley,IA,Iowa,513
52052,42.7411,-91.12083,Guttenberg,IA,Iowa,2846
52053,42.60656,-90.96399,Holy Cross,IA,Iowa,1222
52054,42.30569,-90.62811,La Motte,IA,Iowa,906
52056,42.60401,-91.07257,Luxemburg,IA,Iowa,223
52057,42.4916,-91.45333,Manchester,IA,Iowa,8006
52060,42.10217,-90.67961,Maquoketa,IA,Iowa,8018
52064,42.08977,-90.31076,Miles,IA,Iowa,865
52065,42.58353,-91.10202,New Vienna,IA,Iowa,819
52066,42.693,-90.96925,North Buena Vista,IA,Iowa,99
52068,42.42382,-90.81128,Peosta,IA,Iowa,4701
52069,42.05772,-90.4279,Preston,IA,Iowa,1613
52070,42.08146,-90.21771,Sabula,IA,Iowa,1153
52071,42.36245,-90.54234,Saint Donatus,IA,Iowa,116
52072,42.92022,-91.38025,Saint Olaf,IA,Iowa,961
52073,42.62331,-90.82069,Sherrill,IA,Iowa,1517
52074,42.10966,-90.4724,Spragueville,IA,Iowa,356
52075,42.16577,-90.47916,Springbrook,IA,Iowa,153
52076,42.69805,-91.50984,Strawberry Point,IA,Iowa,2140
52077,42.82258,-91.55393,Volga,IA,Iowa,296
52078,42.39506,-91.11534,Worthington,IA,Iowa,649
52079,42.28781,-90.71908,Zwingle,IA,Iowa,753
52101,43.35741,-91.76494,Decorah,IA,Iowa,13120
52132,43.2067,-91.91881,Calmar,IA,Iowa,1824
52133,43.10702,-91.66854,Castalia,IA,Iowa,605
52134,43.47156,-92.40078,Chester,IA,Iowa,309
52135,43.01945,-91.66204,Clermont,IA,Iowa,636
52136,43.37139,-92.11289,Cresco,IA,Iowa,5765
52140,43.44173,-91.53108,Dorchester,IA,Iowa,446
52141,42.93924,-91.63007,Elgin,IA,Iowa,1288
52142,42.82752,-91.79441,Fayette,IA,Iowa,1665
52144,43.13961,-91.96075,Fort Atkinson,IA,Iowa,922
52146,43.18826,-91.19588,Harpers Ferry,IA,Iowa,801
52147,42.94957,-91.96106,Hawkeye,IA,Iowa,997
52151,43.34706,-91.28013,Lansing,IA,Iowa,1816
52154,43.12201,-92.16519,Lawler,IA,Iowa,837
52155,43.41412,-92.29683,Lime Springs,IA,Iowa,1434
52156,43.05316,-91.46534,Luana,IA,Iowa,674
52157,43.01661,-91.23216,McGregor,IA,Iowa,1706
52158,43.04388,-91.18647,Marquette,IA,Iowa,289
52159,43.07979,-91.36134,Monona,IA,Iowa,2342
52160,43.46733,-91.3521,New Albin,IA,Iowa,957
52161,43.12733,-91.75623,Ossian,IA,Iowa,1399
52162,43.11062,-91.55266,Postville,IA,Iowa,3455
52163,43.21976,-92.10315,Protivin,IA,Iowa,356
52164,42.85212,-91.89941,Randalia,IA,Iowa,287
52165,43.30671,-91.98465,Ridgeway,IA,Iowa,1065
52166,43.06791,-91.93547,Saint Lucas,IA,Iowa,128
52168,43.20339,-91.95338,Spillville,IA,Iowa,371
52169,42.84739,-91.65971,Wadena,IA,Iowa,362
52170,43.22886,-91.30485,Waterville,IA,Iowa,523
52171,43.07451,-92.04808,Waucoma,IA,Iowa,1021
52172,43.27117,-91.48382,Waukon,IA,Iowa,6168
52175,42.99372,-91.82389,West Union,IA,Iowa,3522
52201,41.33218,-91.54704,Ainsworth,IA,Iowa,1494
52202,42.15836,-91.63792,Alburnett,IA,Iowa,1125
52203,41.81035,-91.8906,Amana,IA,Iowa,2478
52205,42.11754,-91.28806,Anamosa,IA,Iowa,8427
52206,41.99187,-91.88718,Atkins,IA,Iowa,2778
52207,42.09286,-90.83,Baldwin,IA,Iowa,321
52208,41.88568,-92.26475,Belle Plaine,IA,Iowa,3015
52209,41.90809,-92.09462,Blairstown,IA,Iowa,1025
52210,42.33905,-92.00537,Brandon,IA,Iowa,889
52211,41.75978,-92.45062,Brooklyn,IA,Iowa,2566
52212,42.10954,-91.08929,Center Junction,IA,Iowa,379
52213,42.1995,-91.77222,Center Point,IA,Iowa,3955
52214,42.19056,-91.50704,Central City,IA,Iowa,3093
52215,41.91018,-92.40106,Chelsea,IA,Iowa,962
52216,41.89321,-91.0431,Clarence,IA,Iowa,1362
52217,42.07948,-92.41067,Clutier,IA,Iowa,552
52218,42.2946,-91.53826,Coggon,IA,Iowa,1657
52219,42.23758,-91.42576,Prairieburg,IA,Iowa,160
52220,41.72661,-91.99853,Conroy,IA,Iowa,158
52221,41.64151,-92.33215,Guernsey,IA,Iowa,247
52222,41.57623,-92.33693,Deep River,IA,Iowa,686
52223,42.41315,-91.32408,Delhi,IA,Iowa,1014
52224,42.16386,-92.29836,Dysart,IA,Iowa,2026
52225,42.01289,-92.32636,Elberon,IA,Iowa,428
52227,41.89647,-91.5626,Ely,IA,Iowa,2881
52228,41.90282,-91.79132,Fairfax,IA,Iowa,3637
52229,42.14609,-92.16884,Garrison,IA,Iowa,893
52231,41.36371,-92.05912,Harper,IA,Iowa,373
52232,41.80128,-92.34043,Hartwick,IA,Iowa,323
52233,42.04934,-91.68732,Hiawatha,IA,Iowa,7024
52235,41.57024,-91.53281,Hills,IA,Iowa,821
52236,41.73143,-91.87647,Homestead,IA,Iowa,457
52237,42.34368,-91.25193,Hopkinton,IA,Iowa,1570
52240,41.63143,-91.49924,Iowa City,IA,Iowa,36370
52241,41.69708,-91.59746,Coralville,IA,Iowa,22226
52242,41.66195,-91.54317,Iowa City,IA,Iowa,3836
52245,41.67071,-91.50666,Iowa City,IA,Iowa,22179
52246,41.64903,-91.59718,Iowa City,IA,Iowa,22411
52247,41.51503,-91.71774,Kalona,IA,Iowa,4806
52248,41.34386,-91.93891,Keota,IA,Iowa,1499
52249,42.01202,-92.20517,Keystone,IA,Iowa,906
52251,41.71218,-92.20314,Ladora,IA,Iowa,721
52252,42.19712,-91.22727,Langworthy,IA,Iowa,117
52253,41.89713,-91.35154,Lisbon,IA,Iowa,2816
52254,41.95232,-90.80538,Lost Nation,IA,Iowa,926
52255,41.86294,-90.96129,Lowden,IA,Iowa,1276
52257,41.91836,-92.17742,Luzerne,IA,Iowa,210
52301,41.78658,-92.09013,Marengo,IA,Iowa,3856
52302,42.0656,-91.57091,Marion,IA,Iowa,42386
52305,42.01801,-91.34207,Martelle,IA,Iowa,842
52306,41.89729,-91.25296,Mechanicsville,IA,Iowa,1334
52307,41.79158,-91.90244,Middle Amana,IA,Iowa,119
52308,41.5733,-92.1592,Millersburg,IA,Iowa,162
52309,42.12415,-90.88733,Monmouth,IA,Iowa,542
52310,42.21983,-91.19737,Monticello,IA,Iowa,6184
52312,42.00617,-91.24526,Morley,IA,Iowa,60
52313,42.25955,-92.09726,Mount Auburn,IA,Iowa,344
52314,41.93439,-91.44985,Mount Vernon,IA,Iowa,5995
52315,42.00181,-91.96985,Newhall,IA,Iowa,1331
52316,41.53727,-92.09367,North English,IA,Iowa,1519
52317,41.76277,-91.63142,North Liberty,IA,Iowa,21848
52318,41.89012,-91.89656,Norway,IA,Iowa,1015
52320,41.99997,-91.14643,Olin,IA,Iowa,1279
52321,42.14168,-90.98307,Onslow,IA,Iowa,488
52322,41.69221,-91.76284,Oxford,IA,Iowa,1966
52323,41.98445,-90.95344,Oxford Junction,IA,Iowa,1121
52324,42.06421,-91.80583,Palo,IA,Iowa,2030
52325,41.58028,-91.92305,Parnell,IA,Iowa,529
52326,42.39513,-91.75641,Quasqueton,IA,Iowa,781
52327,41.477,-91.58046,Riverside,IA,Iowa,3498
52328,42.07195,-91.66641,Robins,IA,Iowa,2816
52329,42.35894,-91.85405,Rowley,IA,Iowa,733
52330,42.35261,-91.50076,Ryan,IA,Iowa,892
52332,42.09861,-91.88772,Shellsburg,IA,Iowa,1695
52333,41.80376,-91.48685,Solon,IA,Iowa,7249
52334,41.73084,-91.94355,South Amana,IA,Iowa,211
52335,41.45935,-92.05895,South English,IA,Iowa,697
52336,42.0689,-91.44111,Springville,IA,Iowa,2576
52337,41.88217,-91.14282,Stanwood,IA,Iowa,862
52338,41.82904,-91.70858,Swisher,IA,Iowa,3877
52339,41.92313,-92.58307,Tama,IA,Iowa,4189
52340,41.70615,-91.68019,Tiffin,IA,Iowa,4695
52341,42.10535,-91.7341,Toddville,IA,Iowa,1180
52342,42.05047,-92.55849,Toledo,IA,Iowa,2915
52344,42.29202,-91.68325,Troy Mills,IA,Iowa,42
52345,42.22239,-91.89177,Urbana,IA,Iowa,1489
52346,42.01298,-92.08119,Van Horne,IA,Iowa,1018
52347,41.71345,-92.28591,Victor,IA,Iowa,1352
52348,41.99331,-92.38597,Vining,IA,Iowa,78
52349,42.17246,-92.00566,Vinton,IA,Iowa,7754
52351,41.87496,-91.83529,Walford,IA,Iowa,1498
52352,42.28706,-91.77897,Walker,IA,Iowa,1933
52353,41.29923,-91.71596,Washington,IA,Iowa,9208
52354,41.91883,-91.98856,Watkins,IA,Iowa,268
52355,41.4576,-92.18387,Webster,IA,Iowa,238
52356,41.4749,-91.84769,Wellman,IA,Iowa,2807
52358,41.69644,-91.32097,West Branch,IA,Iowa,3926
52359,41.35428,-91.81006,West Chester,IA,Iowa,294
52361,41.6446,-92.0154,Williamsburg,IA,Iowa,4686
52362,42.05881,-91.00258,Wyoming,IA,Iowa,896
52401,41.97534,-91.65871,Cedar Rapids,IA,Iowa,2130
52402,42.02272,-91.66001,Cedar Rapids,IA,Iowa,42649
52403,41.96813,-91.57964,Cedar Rapids,IA,Iowa,24789
52404,41.92153,-91.69077,Cedar Rapids,IA,Iowa,40474
52405,41.98644,-91.74774,Cedar Rapids,IA,Iowa,26307
52411,42.05093,-91.72723,Cedar Rapids,IA,Iowa,8298
52501,41.03828,-92.43252,Ottumwa,IA,Iowa,30470
52530,40.98953,-92.29492,Agency,IA,Iowa,1025
52531,41.02684,-92.81562,Albia,IA,Iowa,5754
52533,41.01228,-92.15043,Batavia,IA,Iowa,1075
52534,41.27342,-92.6806,Beacon,IA,Iowa,503
52535,40.86533,-91.96407,Birmingham,IA,Iowa,802
52536,40.95291,-92.61802,Blakesburg,IA,Iowa,817
52537,40.7355,-92.41426,Bloomfield,IA,Iowa,6642
52540,41.15769,-91.82281,Brighton,IA,Iowa,1185
52542,40.62712,-92.05164,Cantril,IA,Iowa,401
52543,41.20065,-92.51773,Cedar,IA,Iowa,397
52544,40.71774,-92.90831,Centerville,IA,Iowa,7685
52548,41.0855,-92.5306,Chillicothe,IA,Iowa,103
52549,40.61392,-92.94602,Cincinnati,IA,Iowa,691
52550,41.31635,-92.36254,Delta,IA,Iowa,699
52551,40.81877,-92.1058,Douds,IA,Iowa,597
52552,40.83552,-92.53633,Drakesville,IA,Iowa,1105
52553,41.14865,-92.65668,Eddyville,IA,Iowa,1678
52554,40.92562,-92.23387,Eldon,IA,Iowa,1092
52555,40.63905,-92.81046,Exline,IA,Iowa,190
52556,41.01842,-91.9264,Fairfield,IA,Iowa,11862
52557,41.02026,-91.96653,Fairfield,IA,Iowa,432
52560,40.85491,-92.25312,Floris,IA,Iowa,164
52561,41.22135,-92.44081,Fremont,IA,Iowa,965
52562,41.26539,-92.24858,Hayesville,IA,Iowa,62
52563,41.17295,-92.27765,Hedrick,IA,Iowa,1636
52565,40.74005,-91.94332,Keosauqua,IA,Iowa,1870
52566,41.12887,-92.50547,Kirkville,IA,Iowa,250
52567,40.93174,-92.07224,Libertyville,IA,Iowa,505
52568,41.1779,-92.25077,Martinsburg,IA,Iowa,83
52569,40.97968,-93.04939,Melrose,IA,Iowa,652
52570,40.68656,-92.14853,Milton,IA,Iowa,1028
52571,40.87739,-92.83114,Moravia,IA,Iowa,1313
52572,40.67795,-92.69163,Moulton,IA,Iowa,1223
52573,40.62378,-91.92979,Mount Sterling,IA,Iowa,259
52574,40.80822,-92.96948,Mystic,IA,Iowa,539
52576,41.21337,-92.1125,Ollie,IA,Iowa,466
52577,41.27174,-92.6602,Oskaloosa,IA,Iowa,14551
52580,41.12039,-92.09069,Packwood,IA,Iowa,799
52581,40.80504,-93.06265,Plano,IA,Iowa,281
52583,40.80284,-93.1555,Promise City,IA,Iowa,364
52584,40.65273,-92.24936,Pulaski,IA,Iowa,900
52585,41.18902,-91.98863,Richland,IA,Iowa,813
52586,41.34573,-92.46694,Rose Hill,IA,Iowa,564
52588,40.86325,-92.16315,Selma,IA,Iowa,26
52590,40.6654,-93.13594,Seymour,IA,Iowa,1325
52591,41.31988,-92.19465,Sigourney,IA,Iowa,2753
52593,40.77363,-92.73955,Udell,IA,Iowa,177
52594,40.83561,-92.64957,Unionville,IA,Iowa,579
52595,41.28847,-92.61506,University Park,IA,Iowa,492
52601,40.8551,-91.111,Burlington,IA,Iowa,27804
52619,40.5246,-91.56566,Argyle,IA,Iowa,660
52620,40.7032,-91.79563,Bonaparte,IA,Iowa,895
52621,41.20821,-91.53209,Crawfordsville,IA,Iowa,835
52623,40.85569,-91.33998,Danville,IA,Iowa,2011
52624,40.7348,-91.33609,Denmark,IA,Iowa,601
52625,40.66604,-91.57094,Donnellson,IA,Iowa,2355
52626,40.63201,-91.72119,Farmington,IA,Iowa,1239
52627,40.65973,-91.35145,Fort Madison,IA,Iowa,12471
52630,40.80375,-91.7038,Hillsboro,IA,Iowa,302
52631,40.78308,-91.61209,Houghton,IA,Iowa,63
52632,40.44072,-91.43973,Keokuk,IA,Iowa,12162
52635,40.99117,-91.75843,Lockridge,IA,Iowa,827
52637,41.01949,-91.13774,Mediapolis,IA,Iowa,2900
52638,40.79864,-91.24577,Middletown,IA,Iowa,528
52639,40.52763,-91.46409,Montrose,IA,Iowa,1732
52640,41.09649,-91.28205,Morning Sun,IA,Iowa,1466
52641,40.98799,-91.58531,Mount Pleasant,IA,Iowa,12388
52644,41.03988,-91.41535,Mount Union,IA,Iowa,373
52645,40.91429,-91.40138,New London,IA,Iowa,3926
52646,41.06706,-91.00072,Oakville,IA,Iowa,320
52647,41.1342,-91.54506,Olds,IA,Iowa,167
52649,40.83827,-91.60647,Salem,IA,Iowa,903
52650,40.94782,-91.15687,Sperry,IA,Iowa,683
52651,40.85819,-91.81323,Stockport,IA,Iowa,515
52652,41.09796,-91.5542,Swedesburg,IA,Iowa,75
52653,41.16642,-91.15597,Wapello,IA,Iowa,3202
52654,41.13581,-91.66898,Wayland,IA,Iowa,1805
52655,40.84768,-91.21174,West Burlington,IA,Iowa,4279
52656,40.73844,-91.4611,West Point,IA,Iowa,2252
52657,40.76784,-91.5164,Saint Paul,IA,Iowa,57
52658,40.69998,-91.22657,Wever,IA,Iowa,1015
52659,41.13285,-91.43658,Winfield,IA,Iowa,1311
52660,40.99146,-91.29998,Yarmouth,IA,Iowa,301
52701,41.98198,-90.24908,Andover,IA,Iowa,122
52720,41.59064,-91.16578,Atalissa,IA,Iowa,868
52721,41.75588,-90.9633,Bennett,IA,Iowa,972
52722,41.56633,-90.4673,Bettendorf,IA,Iowa,40097
52726,41.50092,-90.78419,Blue Grass,IA,Iowa,5189
52727,41.95834,-90.33341,Bryant,IA,Iowa,287
52728,41.45907,-90.72592,Buffalo,IA,Iowa,862
52729,41.80063,-90.74312,Calamus,IA,Iowa,901
52730,41.77366,-90.34364,Camanche,IA,Iowa,5152
52731,41.96637,-90.48551,Charlotte,IA,Iowa,697
52732,41.90126,-90.25083,Clinton,IA,Iowa,26077
52737,41.25918,-91.37478,Columbus City,IA,Iowa,251
52738,41.2736,-91.38072,Columbus Junction,IA,Iowa,3482
52739,41.3728,-91.36823,Conesville,IA,Iowa,760
52742,41.83616,-90.51076,De Witt,IA,Iowa,7621
52745,41.71502,-90.75783,Dixon,IA,Iowa,389
52746,41.71945,-90.67172,Donahue,IA,Iowa,1138
52747,41.59758,-90.91147,Durant,IA,Iowa,1941
52748,41.66471,-90.55713,Eldridge,IA,Iowa,9567
52749,41.34608,-91.13112,Fruitland,IA,Iowa,1232
52750,41.933,-90.39302,Goose Lake,IA,Iowa,477
52751,41.8519,-90.68398,Grand Mound,IA,Iowa,1022
52752,41.27465,-91.1911,Grandview,IA,Iowa,394
52753,41.62544,-90.38989,Le Claire,IA,Iowa,6019
52754,41.34254,-91.24144,Letts,IA,Iowa,1400
52755,41.48015,-91.43349,Lone Tree,IA,Iowa,2167
52756,41.72966,-90.54084,Long Grove,IA,Iowa,2000
52757,41.80337,-90.3552,Low Moor,IA,Iowa,229
52758,41.74405,-90.44104,McCausland,IA,Iowa,322
52759,41.46043,-90.80989,Montpelier,IA,Iowa,92
52760,41.58255,-91.09853,Moscow,IA,Iowa,467
52761,41.43798,-91.05802,Muscatine,IA,Iowa,30515
52765,41.72182,-90.87274,New Liberty,IA,Iowa,324
52766,41.46407,-91.30061,Nichols,IA,Iowa,753
52767,41.57356,-90.42326,Pleasant Valley,IA,Iowa,305
52768,41.69906,-90.38977,Princeton,IA,Iowa,1418
52769,41.60836,-90.8416,Stockton,IA,Iowa,580
52771,42.01958,-90.25707,Teeds Grove,IA,Iowa,55
52772,41.75006,-91.14083,Tipton,IA,Iowa,5453
52773,41.62187,-90.75529,Walcott,IA,Iowa,2895
52774,41.90743,-90.59596,Welton,IA,Iowa,141
52776,41.5795,-91.275,West Liberty,IA,Iowa,5038
52777,41.84739,-90.85529,Wheatland,IA,Iowa,1337
52778,41.61115,-91.00066,Wilton,IA,Iowa,3799
52801,41.52082,-90.57483,Davenport,IA,Iowa,1381
52802,41.49908,-90.63621,Davenport,IA,Iowa,10130
52803,41.53871,-90.55623,Davenport,IA,Iowa,21877
52804,41.53584,-90.68081,Davenport,IA,Iowa,27497
52806,41.58918,-90.62553,Davenport,IA,Iowa,27814
52807,41.61061,-90.51634,Davenport,IA,Iowa,15329
53001,43.60562,-88.05217,Adell,WI,Wisconsin,1904
53002,43.46896,-88.35454,Allenton,WI,Wisconsin,2247
53003,43.21226,-88.51957,Ashippun,WI,Wisconsin,138
53004,43.4995,-87.8805,Belgium,WI,Wisconsin,3611
53005,43.0625,-88.0992,Brookfield,WI,Wisconsin,21585
53006,43.62103,-88.53534,Brownsville,WI,Wisconsin,1844
53007,43.10825,-88.07116,Butler,WI,Wisconsin,1808
53010,43.61121,-88.27901,Campbellsport,WI,Wisconsin,7571
53011,43.65755,-88.08123,Cascade,WI,Wisconsin,2134
53012,43.31369,-88.03704,Cedarburg,WI,Wisconsin,18929
53013,43.56585,-87.85172,Cedar Grove,WI,Wisconsin,3499
53014,44.02298,-88.17549,Chilton,WI,Wisconsin,8030
53015,43.90534,-87.79296,Cleveland,WI,Wisconsin,3041
53016,43.31104,-88.71794,Clyman,WI,Wisconsin,378
53017,43.2044,-88.2526,Colgate,WI,Wisconsin,5041
53018,43.04809,-88.39278,Delafield,WI,Wisconsin,7624
53019,43.69667,-88.30752,Eden,WI,Wisconsin,1692
53020,43.86231,-88.01364,Elkhart Lake,WI,Wisconsin,3811
53021,43.49425,-88.00111,Fredonia,WI,Wisconsin,4399
53022,43.23062,-88.11286,Germantown,WI,Wisconsin,19949
53023,43.78198,-88.10745,Glenbeulah,WI,Wisconsin,1267
53024,43.33233,-87.93299,Grafton,WI,Wisconsin,18619
53027,43.31697,-88.37356,Hartford,WI,Wisconsin,23423
53029,43.14381,-88.34624,Hartland,WI,Wisconsin,21126
53031,43.64036,-87.91778,Hingham,WI,Wisconsin,85
53032,43.44708,-88.6234,Horicon,WI,Wisconsin,4983
53033,43.23716,-88.25634,Hubertus,WI,Wisconsin,5973
53034,43.34014,-88.60746,Hustisford,WI,Wisconsin,1681
53035,43.39135,-88.54355,Iron Ridge,WI,Wisconsin,2429
53036,43.17141,-88.57693,Ixonia,WI,Wisconsin,3301
53037,43.31255,-88.16108,Jackson,WI,Wisconsin,9487
53038,43.08592,-88.79031,Johnson Creek,WI,Wisconsin,4189
53039,43.36931,-88.71148,Juneau,WI,Wisconsin,4991
53040,43.52126,-88.19198,Kewaskum,WI,Wisconsin,8155
53042,43.95144,-87.98216,Kiel,WI,Wisconsin,6615
53044,43.73793,-87.78327,Kohler,WI,Wisconsin,2218
53045,43.061,-88.15145,Brookfield,WI,Wisconsin,22892
53046,43.15215,-88.16045,Lannon,WI,Wisconsin,1292
53047,43.25904,-88.63002,Lebanon,WI,Wisconsin,142
53048,43.57935,-88.45554,Lomira,WI,Wisconsin,3435
53049,43.8853,-88.28917,Malone,WI,Wisconsin,2437
53050,43.50992,-88.54734,Mayville,WI,Wisconsin,7129
53051,43.14905,-88.12348,Menomonee Falls,WI,Wisconsin,38250
53057,43.79099,-88.24671,Mount Calvary,WI,Wisconsin,1843
53058,43.11003,-88.40624,Nashotah,WI,Wisconsin,3312
53059,43.28954,-88.53012,Neosho,WI,Wisconsin,1906
53061,43.94588,-88.11803,New Holstein,WI,Wisconsin,4969
53063,43.96297,-87.80232,Newton,WI,Wisconsin,1693
53065,43.68227,-88.56866,Oakfield,WI,Wisconsin,2335
53066,43.11451,-88.49068,Oconomowoc,WI,Wisconsin,36416
53069,43.1131,-88.43094,Okauchee,WI,Wisconsin,689
53070,43.62429,-87.80872,Oostburg,WI,Wisconsin,4901
53072,43.07989,-88.26638,Pewaukee,WI,Wisconsin,26384
53073,43.75011,-87.99191,Plymouth,WI,Wisconsin,16090
53074,43.42716,-87.88265,Port Washington,WI,Wisconsin,13098
53075,43.56318,-87.99559,Random Lake,WI,Wisconsin,3281
53076,43.26966,-88.20905,Richfield,WI,Wisconsin,3620
53078,43.31386,-88.45924,Rubicon,WI,Wisconsin,1691
53079,43.81132,-88.1888,Saint Cloud,WI,Wisconsin,1355
53080,43.40733,-87.98789,Saukville,WI,Wisconsin,5052
53081,43.71343,-87.73725,Sheboygan,WI,Wisconsin,43704
53083,43.81511,-87.77108,Sheboygan,WI,Wisconsin,21370
53085,43.73562,-87.85137,Sheboygan Falls,WI,Wisconsin,11378
53086,43.32508,-88.27124,Slinger,WI,Wisconsin,8904
53088,44.07178,-88.29966,Stockbridge,WI,Wisconsin,283
53089,43.14646,-88.23594,Sussex,WI,Wisconsin,19621
53090,43.45685,-88.17985,West Bend,WI,Wisconsin,21956
53091,43.49667,-88.43674,Theresa,WI,Wisconsin,2088
53092,43.22139,-87.95351,Mequon,WI,Wisconsin,20844
53093,43.65348,-87.93894,Waldo,WI,Wisconsin,1988
53094,43.1462,-88.73365,Watertown,WI,Wisconsin,18341
53095,43.38838,-88.15895,West Bend,WI,Wisconsin,27608
53097,43.24574,-88.0069,Mequon,WI,Wisconsin,7254
53098,43.24955,-88.71461,Watertown,WI,Wisconsin,11649
53099,43.38035,-88.52525,Woodland,WI,Wisconsin,11
53103,42.88175,-88.21542,Big Bend,WI,Wisconsin,3695
53104,42.55731,-88.03416,Bristol,WI,Wisconsin,5781
53105,42.66412,-88.28045,Burlington,WI,Wisconsin,29504
53108,42.82043,-87.94696,Caledonia,WI,Wisconsin,2822
53110,42.94671,-87.86403,Cudahy,WI,Wisconsin,18197
53114,42.60721,-88.75089,Darien,WI,Wisconsin,2405
53115,42.65443,-88.6713,Delavan,WI,Wisconsin,16071
53118,42.9725,-88.48859,Dousman,WI,Wisconsin,7383
53119,42.88356,-88.4862,Eagle,WI,Wisconsin,5741
53120,42.80066,-88.41783,East Troy,WI,Wisconsin,10645
53121,42.70989,-88.53028,Elkhorn,WI,Wisconsin,18813
53122,43.04811,-88.08674,Elm Grove,WI,Wisconsin,6456
53125,42.54532,-88.56216,Fontana,WI,Wisconsin,2826
53126,42.78848,-87.9966,Franksville,WI,Wisconsin,7233
53127,42.95991,-88.3777,Genesee Depot,WI,Wisconsin,108
53128,42.52979,-88.33857,Genoa City,WI,Wisconsin,9299
53129,42.93795,-88.00003,Greendale,WI,Wisconsin,14678
53130,42.94092,-88.04909,Hales Corners,WI,Wisconsin,7715
53132,42.88589,-88.01063,Franklin,WI,Wisconsin,36182
53137,43.00472,-88.66975,Helenville,WI,Wisconsin,1581
53139,42.68795,-88.12,Kansasville,WI,Wisconsin,2180
53140,42.61963,-87.82987,Kenosha,WI,Wisconsin,30261
53142,42.54464,-87.93765,Kenosha,WI,Wisconsin,33350
53143,42.56109,-87.83038,Kenosha,WI,Wisconsin,22358
53144,42.61991,-87.92291,Kenosha,WI,Wisconsin,26674
53146,42.9718,-88.15885,New Berlin,WI,Wisconsin,7804
53147,42.57075,-88.45024,Lake Geneva,WI,Wisconsin,17624
53149,42.87436,-88.34077,Mukwonago,WI,Wisconsin,19318
53150,42.8845,-88.12824,Muskego,WI,Wisconsin,25860
53151,42.97467,-88.09845,New Berlin,WI,Wisconsin,32398
53153,42.94056,-88.40237,North Prairie,WI,Wisconsin,2604
53154,42.8803,-87.90092,Oak Creek,WI,Wisconsin,36266
53156,42.89069,-88.59012,Palmyra,WI,Wisconsin,3344
53157,42.5377,-88.36855,Pell Lake,WI,Wisconsin,0
53158,42.52418,-87.88869,Pleasant Prairie,WI,Wisconsin,17397
53167,42.73526,-88.22552,Rochester,WI,Wisconsin,474
53168,42.57858,-88.12999,Salem,WI,Wisconsin,9053
53170,42.5519,-88.16149,Silver Lake,WI,Wisconsin,2265
53172,42.91197,-87.86266,South Milwaukee,WI,Wisconsin,20785
53176,42.64307,-88.41444,Springfield,WI,Wisconsin,222
53177,42.70047,-87.93474,Sturtevant,WI,Wisconsin,8457
53178,43.02335,-88.59894,Sullivan,WI,Wisconsin,2643
53179,42.5133,-88.13159,Trevor,WI,Wisconsin,7088
53181,42.51711,-88.24305,Twin Lakes,WI,Wisconsin,7628
53182,42.69815,-88.04096,Union Grove,WI,Wisconsin,9603
53183,43.00441,-88.3739,Wales,WI,Wisconsin,3021
53184,42.53075,-88.60945,Walworth,WI,Wisconsin,4301
53185,42.79519,-88.19313,Waterford,WI,Wisconsin,18550
53186,43.02305,-88.20319,Waukesha,WI,Wisconsin,34163
53188,43.02106,-88.29265,Waukesha,WI,Wisconsin,34338
53189,42.95216,-88.28068,Waukesha,WI,Wisconsin,26315
53190,42.80775,-88.73129,Whitewater,WI,Wisconsin,19104
