ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
Del298,3.0,1.0,0.19,Claymont,Delaware,19703.0,1175.0,260000.0,1
Del299,2.0,1.0,0.13,Wilmington,Delaware,19804.0,1072.0,200000.0,0
Del300,5.0,3.0,0.54,Wilmington,Delaware,19810.0,2375.0,395000.0,0
Del301,3.0,1.0,0.2,Newark,Delaware,19713.0,1930.0,290000.0,0
Del302,6.0,3.0,0.09,Wilmington,Delaware,19805.0,1800.0,260000.0,1
Del303,1.0,1.0,,Wilmington,Delaware,19801.0,825.0,180000.0,0
Del304,3.0,2.0,0.86,Newark,Delaware,19711.0,3746.0,499000.0,1
Del305,1.0,2.0,,Wilmington,Delaware,19806.0,440.0,129000.0,0
Del306,2.0,2.0,,Wilmington,Delaware,19808.0,1150.0,95000.0,0
Del307,3.0,3.0,1.04,Bear,Delaware,19701.0,6971.0,515000.0,1
Del308,3.0,2.0,0.06,Wilmington,Delaware,19802.0,1550.0,165000.0,1
Del309,4.0,4.0,0.78,Middletown,Delaware,19709.0,2300.0,540000.0,1
Del310,6.0,7.0,3.01,Wilmington,Delaware,19807.0,7275.0,1799000.0,1
Del311,3.0,3.0,0.17,Newark,Delaware,19702.0,,205000.0,1
Del312,3.0,2.0,,Claymont,Delaware,19703.0,2500.0,319900.0,0
Del313,2.0,2.0,,Claymont,Delaware,19703.0,1350.0,244900.0,0
Del314,3.0,1.0,0.16,Newark,Delaware,19713.0,1125.0,75000.0,1
Del315,5.0,,0.05,Wilmington,Delaware,19805.0,2175.0,195000.0,0
Del316,2.0,2.0,,Claymont,Delaware,19703.0,1350.0,244900.0,0
Del317,3.0,3.0,,Wilmington,Delaware,19803.0,2880.0,862323.0,0
Del318,5.0,4.0,0.73,Greenville,Delaware,19807.0,,999900.0,0
Del319,4.0,3.0,0.36,Wilmington,Delaware,19807.0,3000.0,1584500.0,0
Del320,3.0,1.0,0.03,Wilmington,Delaware,19802.0,1525.0,89900.0,0
Del321,4.0,2.0,0.3,Wilmington,Delaware,19808.0,4931.0,185000.0,1
Del322,,,4.07,Bear,Delaware,19701.0,,400000.0,1
Del323,3.0,3.0,0.09,Delaware City,Delaware,19706.0,2397.0,409995.0,0
Del324,,,0.71,Hockessin,Delaware,19707.0,,189000.0,0
Del325,,,,Hockessin,Delaware,19707.0,,1400000.0,0
Del326,,,4.21,Wilmington,Delaware,19808.0,,559900.0,0
