ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Penns165,3.0,3.0,1.03,Milford,Pennsylvania,18337.0,2744.0,404900.0,0,41.33406,-74.87342
Penns166,3.0,5.0,2.07,Lords Valley,Pennsylvania,18428.0,4482.0,595000.0,0,41.42946,-75.1253
Penns167,3.0,2.0,0.19,Matamoras,Pennsylvania,18336.0,3664.0,249999.0,0,41.37566,-74.73674
Penns168,3.0,3.0,1.0,Lords Valley,Pennsylvania,18428.0,3054.0,285000.0,0,41.42946,-75.1253
Penns169,4.0,5.0,2.12,East Stroudsburg,Pennsylvania,18302.0,6170.0,674900.0,1,41.09243,-75.11783
Penns170,6.0,5.0,0.32,Pike County,Pennsylvania,18324.0,4732.0,329000.0,0,41.14712,-75.0001
Penns171,4.0,3.0,0.37,Bushkill,Pennsylvania,18324.0,2218.0,350000.0,1,41.14712,-75.0001
Penns172,5.0,2.0,0.47,Bushkill,Pennsylvania,18324.0,1733.0,240000.0,0,41.14712,-75.0001
Penns173,3.0,2.0,1.08,Lords Valley,Pennsylvania,18428.0,1439.0,259000.0,0,41.42946,-75.1253
Penns174,3.0,1.0,1.23,Shohola,Pennsylvania,18458.0,3052.0,232000.0,0,41.40916,-74.91757
Penns175,2.0,1.0,0.11,Matamoras,Pennsylvania,18336.0,2457.0,184900.0,0,41.37566,-74.73674
Penns176,3.0,2.0,0.31,Dingmans Ferry,Pennsylvania,18328.0,1456.0,235000.0,1,41.22531,-75.00633
Penns177,4.0,3.0,0.4,Bushkill,Pennsylvania,18324.0,3158.0,329000.0,1,41.14712,-75.0001
Penns178,2.0,1.0,0.28,East Stroudsburg,Pennsylvania,18302.0,1200.0,179900.0,1,41.09243,-75.11783
Penns179,3.0,2.0,1.04,Milford,Pennsylvania,18337.0,2196.0,425000.0,1,41.33406,-74.87342
Penns180,4.0,2.0,0.71,Dingmans Ferry,Pennsylvania,18328.0,1970.0,249999.0,1,41.22531,-75.00633
Penns181,4.0,3.0,0.66,Bushkill,Pennsylvania,18324.0,1628.0,337000.0,0,41.14712,-75.0001
Penns182,3.0,2.0,0.27,Dingmans Ferry,Pennsylvania,18328.0,1550.0,229900.0,1,41.22531,-75.00633
Penns183,4.0,2.0,0.45,Milford,Pennsylvania,18337.0,1817.0,275000.0,1,41.33406,-74.87342
Penns184,2.0,1.0,0.38,Milford,Pennsylvania,18337.0,884.0,199000.0,0,41.33406,-74.87342
Penns185,4.0,3.0,0.7,Bushkill,Pennsylvania,18324.0,2629.0,329000.0,1,41.14712,-75.0001
Penns186,5.0,2.0,0.34,Bushkill,Pennsylvania,18324.0,2112.0,549000.0,0,41.14712,-75.0001
Penns187,4.0,2.0,0.3,Dingmans Ferry,Pennsylvania,18328.0,1140.0,245000.0,0,41.22531,-75.00633
Penns188,4.0,3.0,1.13,Milford,Pennsylvania,18337.0,2750.0,449000.0,0,41.33406,-74.87342
Penns189,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2156.0,399900.0,0,41.37566,-74.73674
Penns190,2.0,1.0,0.12,Milford,Pennsylvania,18337.0,448.0,50000.0,1,41.33406,-74.87342
Penns191,3.0,3.0,0.79,Greeley,Pennsylvania,18425.0,2392.0,275000.0,0,41.42263,-75.02206
Penns192,4.0,3.0,0.98,East Stroudsburg,Pennsylvania,18302.0,1798.0,328800.0,1,41.09243,-75.11783
Penns193,4.0,4.0,1.1,East Stroudsburg,Pennsylvania,18302.0,9700.0,774900.0,1,41.09243,-75.11783
Penns194,3.0,2.0,1.03,Milford,Pennsylvania,18337.0,2688.0,239000.0,0,41.33406,-74.87342
Penns195,3.0,2.0,0.3,East Stroudsburg,Pennsylvania,18302.0,1450.0,189900.0,1,41.09243,-75.11783
Penns196,1.0,1.0,0.1,Shohola,Pennsylvania,18458.0,700.0,38000.0,0,41.40916,-74.91757
Penns197,3.0,2.0,0.35,Bushkill,Pennsylvania,18324.0,1152.0,192000.0,1,41.14712,-75.0001
Penns198,4.0,3.0,0.69,Bushkill,Pennsylvania,18324.0,3300.0,775000.0,0,41.14712,-75.0001
Penns199,5.0,3.0,0.33,Dingmans Ferry,Pennsylvania,18328.0,4044.0,399000.0,1,41.22531,-75.00633
Penns200,3.0,2.0,0.58,Lords Valley,Pennsylvania,18428.0,2676.0,709000.0,1,41.42946,-75.1253
Penns201,5.0,3.0,0.65,Shohola,Pennsylvania,18458.0,2280.0,1360000.0,0,41.40916,-74.91757
Penns202,4.0,3.0,0.88,Bushkill,Pennsylvania,18324.0,4350.0,369900.0,1,41.14712,-75.0001
Penns203,2.0,2.0,2.4,Greeley,Pennsylvania,18425.0,1638.0,190000.0,1,41.42263,-75.02206
Penns204,3.0,2.0,1.13,Bushkill,Pennsylvania,18324.0,1456.0,239900.0,1,41.14712,-75.0001
Penns205,2.0,1.0,0.29,East Stroudsburg,Pennsylvania,18302.0,1364.0,169900.0,1,41.09243,-75.11783
