ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Maine215,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine216,3.0,2.0,0.1,Kittery,Maine,3904.0,1344.0,389000.0,1,43.11025,-70.73201
Maine217,4.0,2.0,0.45,Kittery,Maine,3905.0,1624.0,749000.0,1,43.08481,-70.68449
Maine218,2.0,2.0,0.31,York,Maine,3909.0,1071.0,142000.0,0,43.16786,-70.68105
Maine219,3.0,2.0,0.51,York,Maine,3909.0,1547.0,559000.0,1,43.16786,-70.68105
Maine220,3.0,3.0,0.23,South Berwick,Maine,3908.0,1540.0,397500.0,0,43.23838,-70.74795
Maine221,3.0,2.0,0.29,Kittery,Maine,3904.0,1668.0,689000.0,1,43.11025,-70.73201
Maine222,3.0,2.0,2.6,Wells,Maine,4090.0,2389.0,565000.0,0,43.32669,-70.63356
Maine223,4.0,3.0,0.23,Ogunquit,Maine,3907.0,2610.0,799000.0,0,43.25474,-70.611
Maine224,5.0,5.0,0.12,Ogunquit,Maine,3907.0,5265.0,1995000.0,0,43.25474,-70.611
Maine225,4.0,2.0,9.46,South Berwick,Maine,3908.0,2636.0,600000.0,0,43.23838,-70.74795
Maine226,4.0,2.0,0.84,Ogunquit,Maine,3907.0,2017.0,1695000.0,0,43.25474,-70.611
Maine227,3.0,3.0,1.03,York,Maine,3902.0,1843.0,750000.0,0,43.22246,-70.63788
Maine228,3.0,3.0,1.03,York,Maine,3909.0,1843.0,750000.0,0,43.16786,-70.68105
Maine229,4.0,4.0,3.0,York,Maine,3902.0,2651.0,1149000.0,0,43.22246,-70.63788
Maine230,3.0,3.0,1.03,York,Maine,3902.0,1843.0,750000.0,0,43.22246,-70.63788
Maine231,3.0,3.0,1.03,York,Maine,3909.0,1843.0,750000.0,0,43.16786,-70.68105
Maine232,4.0,4.0,3.0,York,Maine,3902.0,2651.0,1149000.0,0,43.22246,-70.63788
Maine233,3.0,3.0,1.03,York,Maine,3902.0,1843.0,750000.0,0,43.22246,-70.63788
Maine234,3.0,3.0,1.03,York,Maine,3909.0,1843.0,750000.0,0,43.16786,-70.68105
Maine235,4.0,4.0,3.0,York,Maine,3902.0,2651.0,1149000.0,0,43.22246,-70.63788
Maine236,3.0,3.0,0.5,Kittery,Maine,3904.0,1991.0,694900.0,0,43.11025,-70.73201
Maine237,3.0,3.0,0.46,Kittery,Maine,3904.0,2201.0,719900.0,0,43.11025,-70.73201
Maine238,4.0,7.0,6.6,South Berwick,Maine,3908.0,4950.0,4850000.0,0,43.23838,-70.74795
Maine239,1.0,1.0,2.15,York,Maine,3909.0,8099.0,1850000.0,0,43.16786,-70.68105
Maine240,3.0,3.0,0.5,Kittery,Maine,3904.0,2104.0,712800.0,0,43.11025,-70.73201
Maine241,1.0,1.0,0.31,York,Maine,3909.0,708.0,75000.0,0,43.16786,-70.68105
Maine242,3.0,1.0,0.12,Eliot,Maine,3903.0,1291.0,329000.0,0,43.14885,-70.786
Maine243,3.0,2.0,3.62,Eliot,Maine,3903.0,1838.0,425000.0,0,43.14885,-70.786
Maine244,3.0,4.0,2.97,Eliot,Maine,3903.0,2600.0,549000.0,0,43.14885,-70.786
