ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
NewY1661,3.0,2.0,3.2,Morrisonville,New York,12962.0,1532.0,127000.0,0,44.70642,-73.60141
NewY1662,3.0,2.0,1.5,Morrisonville,New York,12962.0,1342.0,165000.0,1,44.70642,-73.60141
NewY1663,3.0,2.0,0.98,Chazy,New York,12921.0,1662.0,169900.0,1,44.89188,-73.43574
NewY1664,3.0,2.0,0.6,Keeseville,New York,12944.0,1754.0,179900.0,1,44.44585,-73.51193
NewY1665,4.0,3.0,0.41,Plattsburgh,New York,12901.0,2080.0,168000.0,1,44.70842,-73.47465
NewY1666,3.0,2.0,1.0,Peru,New York,12972.0,2485.0,238500.0,1,44.559,-73.56516
NewY1667,4.0,4.0,0.29,Plattsburgh,New York,12901.0,3668.0,355000.0,1,44.70842,-73.47465
NewY1668,3.0,2.0,12.64,Chazy,New York,12921.0,1968.0,380000.0,0,44.89188,-73.43574
NewY1669,3.0,3.0,0.92,Peru,New York,12972.0,1547.0,255000.0,1,44.559,-73.56516
NewY1670,2.0,2.0,0.25,Plattsburgh,New York,12901.0,1053.0,144900.0,0,44.70842,-73.47465
NewY1671,3.0,2.0,0.52,Peru,New York,12972.0,1663.0,265000.0,0,44.559,-73.56516
NewY1672,4.0,2.0,0.24,Plattsburgh,New York,12901.0,1879.0,80000.0,1,44.70842,-73.47465
NewY1673,4.0,3.0,0.55,Schuyler Falls,New York,12985.0,1763.0,99000.0,0,44.56413,-73.73395
NewY1674,6.0,2.0,0.08,Plattsburgh,New York,12901.0,1646.0,234900.0,1,44.70842,-73.47465
NewY1675,4.0,2.0,0.25,Plattsburgh,New York,12901.0,2022.0,329000.0,1,44.70842,-73.47465
NewY1676,3.0,2.0,0.12,Plattsburgh,New York,12901.0,1432.0,195000.0,1,44.70842,-73.47465
NewY1677,10.0,2.0,0.24,Plattsburgh,New York,12901.0,3110.0,339000.0,1,44.70842,-73.47465
NewY1678,6.0,2.0,0.12,Plattsburgh,New York,12901.0,2180.0,119000.0,1,44.70842,-73.47465
NewY1679,3.0,2.0,0.01,Plattsburgh,New York,12903.0,1450.0,249900.0,1,44.65698,-73.46306
NewY1680,3.0,3.0,0.01,Plattsburgh,New York,12903.0,1409.0,149900.0,1,44.65698,-73.46306
NewY1681,3.0,2.0,0.52,Plattsburgh,New York,12901.0,1548.0,314500.0,0,44.70842,-73.47465
NewY1682,6.0,2.0,0.2,Ticonderoga,New York,12883.0,2064.0,72500.0,1,43.85291,-73.50786
NewY1683,4.0,2.0,0.4,Moriah,New York,12974.0,2000.0,76000.0,1,44.05582,-73.46931
NewY1684,4.0,3.0,6.56,Westport,New York,12993.0,2096.0,202500.0,0,44.19711,-73.48097
NewY1685,3.0,2.0,0.36,Ticonderoga,New York,12883.0,1603.0,39900.0,0,43.85291,-73.50786
NewY1686,4.0,2.0,0.3,Ticonderoga,New York,12883.0,2974.0,119000.0,1,43.85291,-73.50786
NewY1687,3.0,3.0,3.22,Westport,New York,12993.0,3867.0,489900.0,0,44.19711,-73.48097
NewY1688,4.0,3.0,0.3,Essex,New York,12936.0,1772.0,359000.0,0,44.26869,-73.4029
NewY1689,2.0,1.0,2.5,Ticonderoga,New York,12883.0,552.0,129900.0,0,43.85291,-73.50786
NewY1690,3.0,2.0,0.1,Moriah,New York,12974.0,1311.0,95000.0,1,44.05582,-73.46931
NewY1691,4.0,2.0,0.2,Ticonderoga,New York,12883.0,1715.0,129900.0,0,43.85291,-73.50786
NewY1692,1.0,2.0,5.1,Westport,New York,12993.0,3280.0,180000.0,0,44.19711,-73.48097
NewY1693,3.0,2.0,0.2,Ticonderoga,New York,12883.0,1512.0,165000.0,1,43.85291,-73.50786
NewY1694,6.0,4.0,11.47,Essex,New York,12936.0,4307.0,895000.0,1,44.26869,-73.4029
NewY1695,3.0,2.0,1.7,Morrisonville,New York,12962.0,1458.0,49900.0,0,44.70642,-73.60141
NewY1696,4.0,3.0,0.43,Rouses Point,New York,12979.0,2675.0,179000.0,1,44.98926,-73.37213
NewY1697,5.0,2.0,0.92,Plattsburgh,New York,12901.0,3040.0,210000.0,0,44.70842,-73.47465
NewY1698,3.0,2.0,0.56,Schuyler Falls,New York,12985.0,1224.0,149000.0,1,44.56413,-73.73395
NewY1699,4.0,2.0,0.28,Plattsburgh,New York,12901.0,1512.0,117500.0,1,44.70842,-73.47465
NewY1700,3.0,2.0,0.44,Keeseville,New York,12944.0,1517.0,159900.0,1,44.44585,-73.51193
NewY1701,5.0,3.0,1.1,Rouses Point,New York,12979.0,2800.0,345000.0,1,44.98926,-73.37213
NewY1702,13.0,6.0,0.53,Morrisonville,New York,12962.0,4404.0,279000.0,0,44.70642,-73.60141
NewY1703,3.0,2.0,4.79,West Chazy,New York,12992.0,1956.0,250000.0,1,44.81822,-73.51582
NewY1704,3.0,2.0,0.67,Keeseville,New York,12944.0,1100.0,229000.0,0,44.44585,-73.51193
NewY1705,3.0,2.0,0.92,Morrisonville,New York,12962.0,1188.0,159900.0,0,44.70642,-73.60141
